,Open,High,Low,Close,Volume
2022-07-01,21.4,22.05,20.7,22.0,16869800
2022-07-04,22.3,22.95,22.1,22.35,22132700
2022-07-05,22.4,23.6,22.35,23.05,30049300
2022-07-06,22.6,23.4,22.45,22.5,17725300
2022-07-07,22.5,23.15,22.1,22.6,15935900
2022-07-08,23.0,23.05,22.35,22.5,15739700
2022-07-11,22.25,22.45,21.65,22.05,21170600
2022-07-12,22.15,22.8,21.95,22.6,12469100
2022-07-13,22.6,23.4,22.6,23.05,17150700
2022-07-14,22.9,23.35,22.8,23.3,12876400
2022-07-15,23.4,23.75,22.95,23.0,16982600
2022-07-18,23.05,23.4,22.55,22.55,14305700
2022-07-19,22.55,23.15,22.45,22.95,11691000
2022-07-20,23.25,23.5,22.95,23.05,11199600
2022-07-21,23.05,23.6,23.0,23.1,17945400
2022-07-22,23.3,23.5,23.0,23.0,11581700
2022-07-25,23.0,23.3,22.8,22.85,6665200
2022-07-26,22.95,22.95,22.7,22.95,9279700
2022-07-27,22.85,23.05,22.75,23.05,9170900
2022-07-28,23.35,24.65,23.25,24.45,40238200
2022-07-29,24.65,24.9,24.3,24.7,17762000
2022-08-01,24.5,25.6,24.5,25.2,16701100
2022-08-02,25.0,25.5,24.85,24.95,18607500
2022-08-03,24.85,25.65,24.75,25.45,14338500
2022-08-04,25.65,25.7,25.1,25.2,13127200
2022-08-05,25.1,25.25,24.85,25.25,12665800
2022-08-08,25.25,25.65,25.1,25.3,7664100
2022-08-09,25.3,25.5,25.0,25.25,7863800
2022-08-10,25.2,25.3,24.9,24.9,8967800
2022-08-11,25.2,25.6,24.8,25.2,15664300
2022-08-12,25.05,25.65,25.05,25.65,8391200
2022-08-15,25.9,26.35,25.65,25.65,13671000
2022-08-16,25.8,25.8,25.35,25.55,9490900
2022-08-17,25.55,25.6,25.3,25.4,11130300
2022-08-18,25.2,25.65,25.0,25.2,12921000
2022-08-19,25.25,25.5,25.05,25.1,7722200
2022-08-22,25.0,25.2,24.7,24.7,9667900
2022-08-23,24.6,25.0,24.3,25.0,9877300
2022-08-24,25.1,25.55,24.8,25.4,13326500
2022-08-25,25.55,25.65,25.4,25.65,8891300
2022-08-26,25.7,25.8,25.1,25.1,10738200
2022-08-29,24.7,24.85,24.05,24.85,15059400
2022-08-30,24.9,25.1,24.65,24.65,8084200
2022-08-31,24.55,24.9,24.4,24.8,7673100
2022-09-05,24.7,24.85,24.6,24.7,5292400
2022-09-06,24.7,25.05,24.65,24.7,6307900
2022-09-07,24.7,25.45,24.35,24.35,22424200
2022-09-08,24.7,24.7,23.9,23.9,10363500
2022-09-09,24.0,24.05,22.65,23.75,21144800
2022-09-12,23.75,23.9,23.1,23.1,5734900
2022-09-13,23.0,23.45,23.0,23.05,6532800
2022-09-14,22.65,23.05,22.5,23.05,10170600
2022-09-15,23.25,23.35,22.8,23.05,8396500
2022-09-16,22.95,23.0,22.45,22.45,16349600
2022-09-19,22.6,22.65,21.6,21.6,10742400
2022-09-20,21.9,22.3,21.65,22.15,6368400
2022-09-21,22.05,22.1,21.75,21.75,3707700
2022-09-22,21.45,21.95,21.45,21.95,5220700
2022-09-23,21.8,22.0,21.45,21.45,6962300
2022-09-26,20.95,21.0,20.25,20.5,16606500
